GENE NAME	Gene stable ID	Transcript stable ID	Protein stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID
TBCE	FBgn0033055	FBtr0085974	FBpp0085327		A1Z6J5
TBCE	FBgn0033055	FBtr0335286	FBpp0307274		Q8MT85
TBCE	FBgn0033055	FBtr0335286	FBpp0307274		A1Z6J5
CG8507	FBgn0037756	FBtr0082140	FBpp0081618		Q9VH64
CG1620	FBgn0033183	FBtr0300830	FBpp0290054		Q494K3
CG1620	FBgn0033183	FBtr0300830	FBpp0290054		E1JGZ3
CG1620	FBgn0033183	FBtr0336918	FBpp0307855		A1Z6Z7
CG1620	FBgn0033183	FBtr0088983	FBpp0088056		D2NUG7
CG1620	FBgn0033183	FBtr0088983	FBpp0088056		Q960H5
CG1620	FBgn0033183	FBtr0088983	FBpp0088056		A1Z6Z7
RH4	FBgn0003250	FBtr0075338	FBpp0075097	P08255	Q8MYV5
RH4	FBgn0003250	FBtr0075338	FBpp0075097	P08255	Q9TX52
RH4	FBgn0003250	FBtr0075338	FBpp0075097	P08255	B5RJL1
CG4793	FBgn0028514	FBtr0300612	FBpp0289839		D5SHR8
CG4793	FBgn0028514	FBtr0300612	FBpp0289839		Q8IP30
NSYB	FBgn0013342	FBtr0300893	FBpp0290115		Q9W0C1
NSYB	FBgn0013342	FBtr0072815	FBpp0072697		Q9W0C1
NSYB	FBgn0013342	FBtr0331462	FBpp0303879		M9PDW0
NSYB	FBgn0013342	FBtr0306578	FBpp0297533		Q86BQ0
NSYB	FBgn0013342	FBtr0331461	FBpp0303878		M9PE71
NSYB	FBgn0013342	FBtr0072819	FBpp0089251		Q9W0C2
NSYB	FBgn0013342	FBtr0300894	FBpp0290116		Q9W0C1
NSYB	FBgn0013342	FBtr0300894	FBpp0290116		Q9W0C2
NSYB	FBgn0013342	FBtr0302310	FBpp0291516		D0IQJ1
NSYB	FBgn0013342	FBtr0302310	FBpp0291516		Q86BQ0
MAMO	FBgn0267033	FBtr0346006	FBpp0311885		M9NEG1
MAMO	FBgn0267033	FBtr0346007	FBpp0311886		M9PJM9
MAMO	FBgn0267033	FBtr0346007	FBpp0311886		Q9VY72
MAMO	FBgn0267033	FBtr0346007	FBpp0311886		M9NEG1
MAMO	FBgn0267033	FBtr0346007	FBpp0311886		Q4V730
MAMO	FBgn0267033	FBtr0346007	FBpp0311886		Q0EEE4
MAMO	FBgn0267033	FBtr0346007	FBpp0311886		H1UUK0
MAMO	FBgn0267033	FBtr0346005	FBpp0311884		H1UUK0
MAMO	FBgn0267033	FBtr0346005	FBpp0311884		B3DN66
MAMO	FBgn0267033	FBtr0346005	FBpp0311884		Q4V730
MAMO	FBgn0267033	FBtr0346005	FBpp0311884		M9NEG1
MAMO	FBgn0267033	FBtr0346001	FBpp0311880		A9YHI4
MAMO	FBgn0267033	FBtr0346001	FBpp0311880		A9YHI7
MAMO	FBgn0267033	FBtr0346001	FBpp0311880		C7LAF8
MAMO	FBgn0267033	FBtr0346001	FBpp0311880		A9YHJ2
MAMO	FBgn0267033	FBtr0346001	FBpp0311880		A9YHI5
MAMO	FBgn0267033	FBtr0346001	FBpp0311880		Q9VY72
MAMO	FBgn0267033	FBtr0346003	FBpp0311882		M9PJM9
MAMO	FBgn0267033	FBtr0346004	FBpp0311883		Q0EEE4
MAMO	FBgn0267033	FBtr0346004	FBpp0311883		M9PJM9
MAMO	FBgn0267033	FBtr0346002	FBpp0311881		Q9VY72
CG30431	FBgn0050431	FBtr0085991	FBpp0085335		Q7YTY9
CG30431	FBgn0050431	FBtr0085991	FBpp0085335		Q4V6Y7
CG10738	FBgn0036368	FBtr0302487	FBpp0291649		Q8IQK2
CG10738	FBgn0036368	FBtr0304792	FBpp0293332		M9NFA6
CG10738	FBgn0036368	FBtr0304791	FBpp0293331		C7LAF5
CG10738	FBgn0036368	FBtr0302488	FBpp0291650		Q9VU79
CG13856	FBgn0038959	FBtr0084224	FBpp0083619		Q9VD16
CG4438	FBgn0032115	FBtr0079813	FBpp0079412		Q9VLC4
CG4438	FBgn0032115	FBtr0303900	FBpp0292903		Q9VLC4
CG31016	FBgn0051016	FBtr0300962	FBpp0290184		Q9VA52
CG31016	FBgn0051016	FBtr0335440	FBpp0307420		A8WHF9
CG31016	FBgn0051016	FBtr0335440	FBpp0307420		Q9VA52
FIC	FBgn0263278	FBtr0079257	FBpp0078887	Q8SWV6
LANB1	FBgn0261800	FBtr0079491	FBpp0079114	P11046
LANB1	FBgn0261800	FBtr0079490	FBpp0079113	P11046
XMAS-2	FBgn0028974	FBtr0074404	FBpp0074178	Q9U3V9	C9QP61
XMAS-2	FBgn0028974	FBtr0074404	FBpp0074178	Q9U3V9	H1UUM5
RPL35	FBgn0029785	FBtr0070800	FBpp0070766		C6SV02
RPL35	FBgn0029785	FBtr0070800	FBpp0070766		Q8MT59
RPL35	FBgn0029785	FBtr0070800	FBpp0070766		Q9W499
RPL35	FBgn0029785	FBtr0345788	FBpp0311779		Q9W499
RPL35	FBgn0029785	FBtr0070801	FBpp0070767		Q9W499
CG17841	FBgn0028480	FBtr0071444	FBpp0071379		Q9V3S7
LIC	FBgn0261524	FBtr0073720	FBpp0073551		Q9U983
LIC	FBgn0261524	FBtr0073720	FBpp0073551		O62602
CG11560	FBgn0036249	FBtr0075993	FBpp0075725		Q8T004
CG11560	FBgn0036249	FBtr0075993	FBpp0075725		A0A0S0WNE9
CG11560	FBgn0036249	FBtr0075993	FBpp0075725		B6IDV8
CG11560	FBgn0036249	FBtr0075993	FBpp0075725		Q9VTT4
CG5282	FBgn0036986	FBtr0078233	FBpp0077891		Q9VPG0
CG14692	FBgn0037836	FBtr0347183	FBpp0312494		Q9VGW4
CG32115	FBgn0052115	FBtr0075904	FBpp0075636		Q8I0T1
CG11828	FBgn0039616	FBtr0308601	FBpp0300825		Q4V6U6
CG11828	FBgn0039616	FBtr0308601	FBpp0300825		Q9VAR7
CG14995	FBgn0035497	FBtr0302303	FBpp0291509		C4XVI4
CG14995	FBgn0035497	FBtr0302303	FBpp0291509		E1JIC5
CG14995	FBgn0035497	FBtr0300877	FBpp0290099		A2VEF8
CG14995	FBgn0035497	FBtr0300877	FBpp0290099		E1JIC6
CG14995	FBgn0035497	FBtr0073272	FBpp0073128		Q8I0Q7
CG14995	FBgn0035497	FBtr0302304	FBpp0291510		Q95U18
CG14995	FBgn0035497	FBtr0310630	FBpp0302750		F0JAM2
CG14995	FBgn0035497	FBtr0073271	FBpp0073127		Q9VZI4
CG14995	FBgn0035497	FBtr0073273	FBpp0073129		Q8IRC2
AXN	FBgn0026597	FBtr0300600	FBpp0289827		E1JJ18
AXN	FBgn0026597	FBtr0085554	FBpp0084920		Q8IMJ7
AXN	FBgn0026597	FBtr0085553	FBpp0084919	Q9V407	A4V3M5
AXN	FBgn0026597	FBtr0334703	FBpp0306758		Q8T022
AXN	FBgn0026597	FBtr0334703	FBpp0306758		Q8IMJ7
AXN	FBgn0026597	FBtr0290030	FBpp0288469		C3KGN7
AXN	FBgn0026597	FBtr0290030	FBpp0288469		Q6NNF0
AXN	FBgn0026597	FBtr0290030	FBpp0288469		B7Z0S0
AXN	FBgn0026597	FBtr0085555	FBpp0084921	Q9V407	A4V3M5
AXN	FBgn0026597	FBtr0334702	FBpp0306757		A0A0B4KHW0
CG14416	FBgn0040352	FBtr0070567	FBpp0070542		Q9V459
CG45066	FBgn0266436	FBtr0344427	FBpp0310799		Q8MST9
CG45066	FBgn0266436	FBtr0344427	FBpp0310799		M9NEZ1
CG34427	FBgn0085456	FBtr0303231	FBpp0292323		D2NUE1
CG34427	FBgn0085456	FBtr0303231	FBpp0292323		A8JNN9
CG33770	FBgn0053770	FBtr0290125	FBpp0288564		Q4ABH6
CG43201	FBgn0262837	FBtr0306076	FBpp0297214		A0A0B4LG22
CG43201	FBgn0262837	FBtr0339458	FBpp0308544		A0A0B4LG22
NOS	FBgn0002962	FBtr0335019	FBpp0307025		A0A0B4KGY5
NOS	FBgn0002962	FBtr0083732	FBpp0083146	P25724	A0A075BJ43
NOS	FBgn0002962	FBtr0083732	FBpp0083146	P25724	Q8SY38
NOS	FBgn0002962	FBtr0083732	FBpp0083146	P25724	A0A075BHZ2
NOS	FBgn0002962	FBtr0083732	FBpp0083146	P25724	A0A075BJA6
NOS	FBgn0002962	FBtr0083732	FBpp0083146	P25724	A0A075BJ46
NOS	FBgn0002962	FBtr0083732	FBpp0083146	P25724	A0A075BLQ5
NOS	FBgn0002962	FBtr0083732	FBpp0083146	P25724	A0A075BJP4
NOS	FBgn0002962	FBtr0083732	FBpp0083146	P25724	A0A075BJP7
NOS	FBgn0002962	FBtr0083732	FBpp0083146	P25724	G7H7Y6
CG4382	FBgn0032132	FBtr0114535	FBpp0113027		D6W4W1
CG4382	FBgn0032132	FBtr0114535	FBpp0113027		Q9VLA3
CG43386	FBgn0263216	FBtr0307591	FBpp0300230		D6W4X5
CG43386	FBgn0263216	FBtr0307591	FBpp0300230		Q9W300
CG43386	FBgn0263216	FBtr0307593	FBpp0300232		Q9W2Z9
CG43386	FBgn0263216	FBtr0307592	FBpp0300231		Q9W2Z9
BEAT-VA	FBgn0038087	FBtr0337093	FBpp0308009		Q9VG24
BEAT-VA	FBgn0038087	FBtr0082688	FBpp0082156		Q9VG24
BEAT-VA	FBgn0038087	FBtr0302367	FBpp0291562		Q4V3G0
BEAT-VA	FBgn0038087	FBtr0302367	FBpp0291562		Q95UI0
BEAT-VA	FBgn0038087	FBtr0302367	FBpp0291562		Q9VG24
CG1896	FBgn0039870	FBtr0085837	FBpp0085196		Q9V9U6
CYP4AE1	FBgn0015036	FBtr0070388	FBpp0070372	O46054
CG6509	FBgn0032363	FBtr0080246	FBpp0079831		Q9VKG8
CG6509	FBgn0032363	FBtr0336631	FBpp0307614		M9PD90
CG6509	FBgn0032363	FBtr0336630	FBpp0307613		M9PCQ6
CG6509	FBgn0032363	FBtr0080247	FBpp0079832		M9PCQ6
CG6509	FBgn0032363	FBtr0080247	FBpp0079832		Q9VKG8
REG-5	FBgn0015801	FBtr0305671	FBpp0296951		A0A0B4K7I0
REG-5	FBgn0015801	FBtr0072427	FBpp0072332	Q94913	A0A0B4K7I0
CG42445	FBgn0259916	FBtr0332760	FBpp0304999		E1JI70
CG42445	FBgn0259916	FBtr0300199	FBpp0289436		E1JI70
CHEB74A	FBgn0261294	FBtr0091928	FBpp0091163		Q4ABJ6
CG6652	FBgn0036687	FBtr0075291	FBpp0075051		Q9VVD0
CG6357	FBgn0033875	FBtr0087638	FBpp0086764		Q8MS62
CG6357	FBgn0033875	FBtr0087638	FBpp0086764		Q8T3M8
CG6357	FBgn0033875	FBtr0087638	FBpp0086764		A1Z9I0
CG15418	FBgn0031554	FBtr0077556	FBpp0077245		Q9VQT1
CG8560	FBgn0035781	FBtr0332725	FBpp0304971		Q961J8
CG8560	FBgn0035781	FBtr0076868	FBpp0076578		Q961J8
CG8292	FBgn0032004	FBtr0079632	FBpp0079248		Q8MZF5
CG8292	FBgn0032004	FBtr0079632	FBpp0079248		Q9VLR0
RPS16	FBgn0034743	FBtr0343002	FBpp0309759	Q9W237	A0A0B4LG52
RPS16	FBgn0034743	FBtr0071855	FBpp0071766	Q9W237	A0A0B4LG52
LCP65AC	FBgn0020642	FBtr0076991	FBpp0076700		P92181
CG7311	FBgn0028848	FBtr0310273	FBpp0301956		M9NF20
CG7311	FBgn0028848	FBtr0305567	FBpp0294018		Q8IHF5
CG7311	FBgn0028848	FBtr0305567	FBpp0294018		Q8MR87
CG7311	FBgn0028848	FBtr0305567	FBpp0294018		Q7KTA9
CG4497	FBgn0031895	FBtr0302948	FBpp0292074		Q9VM36
CG4497	FBgn0031895	FBtr0079418	FBpp0079046		Q9VM36
HIS1:CG33834	FBgn0053834	FBtr0091838	FBpp0091080		Q4AB94
CG6428	FBgn0029689	FBtr0070625	FBpp0070595		Q9W4N6
ZETACOP	FBgn0040512	FBtr0075353	FBpp0075112		Q8IQP1
ZETACOP	FBgn0040512	FBtr0075352	FBpp0075111		D2NUJ2
ZETACOP	FBgn0040512	FBtr0075352	FBpp0075111		Q9VV89
ZETACOP	FBgn0040512	FBtr0075351	FBpp0075110		Q8IQP2
BTZ	FBgn0045862	FBtr0085221	FBpp0084591		Q9VB04
BTZ	FBgn0045862	FBtr0085221	FBpp0084591		C8VV40
BTZ	FBgn0045862	FBtr0085221	FBpp0084591		Q960S3
BTZ	FBgn0045862	FBtr0085221	FBpp0084591		Q7KRX5
BTZ	FBgn0045862	FBtr0330084	FBpp0303117		Q9VB04
BTZ	FBgn0045862	FBtr0085220	FBpp0084590		Q9VB04
BTZ	FBgn0045862	FBtr0330085	FBpp0303118		A0A0B4KH64
GLOB3	FBgn0037385	FBtr0078640	FBpp0078289		Q9I7P6
ILP2	FBgn0036046	FBtr0076329	FBpp0076058	Q9VT51	E7BBS1
CG10915	FBgn0034308	FBtr0345416	FBpp0311543	Q8SX68	A0A0B4LFS3
CG10915	FBgn0034308	FBtr0086746	FBpp0085925	Q8SX68	A0A0B4LFS3
CG32374	FBgn0052374	FBtr0076828	FBpp0076539		Q9VS87
CG12078	FBgn0035426	FBtr0073092	FBpp0072954		M9NDG3
CG12078	FBgn0035426	FBtr0073092	FBpp0072954		Q9VZS0
CG12078	FBgn0035426	FBtr0308063	FBpp0300408		M9NDG3
RANBP16	FBgn0053180	FBtr0303647	FBpp0292664		M9MSD3
RANBP16	FBgn0053180	FBtr0303646	FBpp0292663		M9MS57
RANBP16	FBgn0053180	FBtr0074162	FBpp0089083	Q9GQN0	X2JFC3
RANBP16	FBgn0053180	FBtr0340311	FBpp0309272	Q9GQN0	M9MSB0
RANBP16	FBgn0053180	FBtr0340311	FBpp0309272	Q9GQN0	X2JFC3
RANBP16	FBgn0053180	FBtr0303648	FBpp0292665		M9MSB0
RANBP16	FBgn0053180	FBtr0303645	FBpp0292662		M9MSN9
AATF	FBgn0031851	FBtr0079299	FBpp0078929	Q9VM95
CPR65EA	FBgn0035735	FBtr0076929	FBpp0076638		C4XVK0
CPR65EA	FBgn0035735	FBtr0076929	FBpp0076638		C4XVJ9
CPR65EA	FBgn0035735	FBtr0076929	FBpp0076638		Q9VS12
ALT	FBgn0038535	FBtr0089414	FBpp0088433		Q960Y8
ALT	FBgn0038535	FBtr0335027	FBpp0307033		Q960Y8
ALT	FBgn0038535	FBtr0089412	FBpp0088431		Q95R41
ALT	FBgn0038535	FBtr0089412	FBpp0088431		Q9VEH0
ALT	FBgn0038535	FBtr0335026	FBpp0307032		Q9VEH0
ALT	FBgn0038535	FBtr0089416	FBpp0088435		Q9VEH0
ALT	FBgn0038535	FBtr0089413	FBpp0088432		Q9VEH0
ALT	FBgn0038535	FBtr0089417	FBpp0088963		Q9VEH0
ALT	FBgn0038535	FBtr0089415	FBpp0088434		Q9VEH0
NON3	FBgn0038585	FBtr0083562	FBpp0082984	Q9VEB3	B5RJN7
BRP	FBgn0259246	FBtr0300542	FBpp0289769		A1Z7V1
BRP	FBgn0259246	FBtr0305060	FBpp0293597		A1Z7V2
BRP	FBgn0259246	FBtr0305060	FBpp0293597		Q8MRS3
BRP	FBgn0259246	FBtr0305060	FBpp0293597		A2RVE0
BRP	FBgn0259246	FBtr0305060	FBpp0293597		A0A0B4K7K9
BRP	FBgn0259246	FBtr0305059	FBpp0293596		A0A0B4K843
BRP	FBgn0259246	FBtr0305061	FBpp0293598		A0A0B4K7V8
BRP	FBgn0259246	FBtr0299916	FBpp0289194		Q25B55
BRP	FBgn0259246	FBtr0299916	FBpp0289194		A1Z7V1
BRP	FBgn0259246	FBtr0305062	FBpp0293599		A0A0B4K6V0
BRP	FBgn0259246	FBtr0299915	FBpp0289193		A1Z7V1
BRP	FBgn0259246	FBtr0300245	FBpp0289478		A8DY79
BRP	FBgn0259246	FBtr0336693	FBpp0307674		Q1EC18
BRP	FBgn0259246	FBtr0336693	FBpp0307674		A0A0B4KF38
CG31694	FBgn0051694	FBtr0077685	FBpp0077369		Q9VQI5
C901	FBgn0021742	FBtr0073400	FBpp0073256		O18375
C901	FBgn0021742	FBtr0073400	FBpp0073256		Q9VZ44
CG15641	FBgn0030643	FBtr0074035	FBpp0073852		C0HBU8
CG15641	FBgn0030643	FBtr0074035	FBpp0073852		H0RNA5
CG15641	FBgn0030643	FBtr0074035	FBpp0073852		Q9VXU9
CPR76BA	FBgn0036878	FBtr0074977	FBpp0074745		C0MK80
CPR76BA	FBgn0036878	FBtr0074977	FBpp0074745		A0APM1
CPR76BA	FBgn0036878	FBtr0074977	FBpp0074745		A0APM5
CPR76BA	FBgn0036878	FBtr0074977	FBpp0074745		A0APM7
CPR76BA	FBgn0036878	FBtr0074977	FBpp0074745		C0MK87
CPR76BA	FBgn0036878	FBtr0074977	FBpp0074745		C0MK85
CPR76BA	FBgn0036878	FBtr0074977	FBpp0074745		A0APM8
CPR76BA	FBgn0036878	FBtr0074977	FBpp0074745		A0APM2
CPR76BA	FBgn0036878	FBtr0074977	FBpp0074745		A0APM6
CPR76BA	FBgn0036878	FBtr0074977	FBpp0074745		Q9VW02
TEP1	FBgn0041183	FBtr0080811	FBpp0080369		A0ZWL9
TEP1	FBgn0041183	FBtr0080811	FBpp0080369		A0ZWM0
TEP1	FBgn0041183	FBtr0080811	FBpp0080369		A0ZWL4
TEP1	FBgn0041183	FBtr0080811	FBpp0080369		A0ZWL2
TEP1	FBgn0041183	FBtr0080811	FBpp0080369		A0ZWL7
TEP1	FBgn0041183	FBtr0080811	FBpp0080369		A0ZWL1
TEP1	FBgn0041183	FBtr0080811	FBpp0080369		A0ZWL3
TEP1	FBgn0041183	FBtr0080811	FBpp0080369		Q9NFV8
DPR16	FBgn0037295	FBtr0339315	FBpp0308419		Q0KIC0
DPR16	FBgn0037295	FBtr0339315	FBpp0308419		A0A0B4LGN7
DPR16	FBgn0037295	FBtr0110950	FBpp0110250		Q8MT24
DPR16	FBgn0037295	FBtr0110950	FBpp0110250		Q0KIC0
CG30381	FBgn0050381	FBtr0113374	FBpp0112286		F3YDB9
CG30381	FBgn0050381	FBtr0113374	FBpp0112286		Q4QPZ4
CG30381	FBgn0050381	FBtr0113374	FBpp0112286		A8DY62
CG30381	FBgn0050381	FBtr0339129	FBpp0308274		A0A0B4LES9
CG17327	FBgn0038107	FBtr0336813	FBpp0307782		Q9VG06
CG17327	FBgn0038107	FBtr0082721	FBpp0082189		Q9VG06
RPL27A	FBgn0261606	FBtr0335136	FBpp0307135	P41092	M9MRC9
RPL27A	FBgn0261606	FBtr0345285	FBpp0311452	P41092	M9MRC9
RPL27A	FBgn0261606	FBtr0077452	FBpp0077142	P41092	M9MRC9
CG34244	FBgn0085273	FBtr0112438	FBpp0111353		A1A6Q4
CG34244	FBgn0085273	FBtr0333033	FBpp0305247		A1A6Q4
EF-G2	FBgn0051159	FBtr0344226	FBpp0310632		A0A0B4LIH0
EF-G2	FBgn0051159	FBtr0084270	FBpp0083663	Q9VCX4	I1WYH6
EF-G2	FBgn0051159	FBtr0084270	FBpp0083663	Q9VCX4	A0A0B4LIH0
CG13039	FBgn0036609	FBtr0075430	FBpp0075188		Q9VV33
CG3995	FBgn0038472	FBtr0083428	FBpp0082869		Q8MR15
CG3995	FBgn0038472	FBtr0083428	FBpp0082869		Q9VEP0
CG34384	FBgn0085413	FBtr0304919	FBpp0293458		A0A0B4K6W3
CG34384	FBgn0085413	FBtr0344342	FBpp0310723		A0A0B4LHW4
CG34384	FBgn0085413	FBtr0302036	FBpp0291246		E2QD61
CG34384	FBgn0085413	FBtr0304920	FBpp0293459		A0A0B4K6B6
CG34384	FBgn0085413	FBtr0112625	FBpp0111537	A8JQ65	A2VEX8
CG34384	FBgn0085413	FBtr0304918	FBpp0293457		A0A0B4K634
MTOR	FBgn0013756	FBtr0332464	FBpp0304737	A1Z8P9	A0A0B4KFE9
MTOR	FBgn0013756	FBtr0088033	FBpp0087140	A1Z8P9	Q8IGK6
MTOR	FBgn0013756	FBtr0088033	FBpp0087140	A1Z8P9	Q961T0
MTOR	FBgn0013756	FBtr0088033	FBpp0087140	A1Z8P9	B5RJS5
MTOR	FBgn0013756	FBtr0088033	FBpp0087140	A1Z8P9	A0A0B4KFE9
CG6195	FBgn0038723	FBtr0083803	FBpp0083213		Q9VDV2
CG17698	FBgn0040056	FBtr0333913	FBpp0306042		M9PGA6
CG17698	FBgn0040056	FBtr0333914	FBpp0306043		A4V2C3
CG17698	FBgn0040056	FBtr0111166	FBpp0110505		Q5LJP5
CG17698	FBgn0040056	FBtr0333912	FBpp0306041		Q5LJP5
CG17698	FBgn0040056	FBtr0333912	FBpp0306041		Q5LJP6
CG1690	FBgn0033442	FBtr0088496	FBpp0087580		Q7JY31
CG1690	FBgn0033442	FBtr0336936	FBpp0307868		Q7JY31
CG31007	FBgn0051007	FBtr0085747	FBpp0085109		Q4V6F6
CG8038	FBgn0035831	FBtr0076763	FBpp0076478		C4XVM6
CG8038	FBgn0035831	FBtr0076763	FBpp0076478		Q8MSA7
CG8038	FBgn0035831	FBtr0076763	FBpp0076478		Q9VSC6
NDC80	FBgn0030500	FBtr0073850	FBpp0073681		Q9VYB1
CG6149	FBgn0036158	FBtr0300274	FBpp0289502		H0RN76
CG6149	FBgn0036158	FBtr0300274	FBpp0289502		D3DMQ9
CG6149	FBgn0036158	FBtr0300274	FBpp0289502		Q9VTI1
CG13398	FBgn0032042	FBtr0079710	FBpp0079315		Q8MT60
CG13398	FBgn0032042	FBtr0079710	FBpp0079315		Q9VLL4
CG13398	FBgn0032042	FBtr0331990	FBpp0304312		Q9VLL4
MCT1	FBgn0023549	FBtr0070393	FBpp0070377		Q9W509
MCT1	FBgn0023549	FBtr0342765	FBpp0309617		Q9UB81
MCT1	FBgn0023549	FBtr0342765	FBpp0309617		Q9W509
CG42356	FBgn0259702	FBtr0299955	FBpp0289232		B7Z0I1
CG2861	FBgn0029728	FBtr0332313	FBpp0304592		M9PDT1
CG2861	FBgn0029728	FBtr0302037	FBpp0291247		A9YID9
CG2861	FBgn0029728	FBtr0302037	FBpp0291247		A9YIE2
CG2861	FBgn0029728	FBtr0302037	FBpp0291247		A9YIE0
CG2861	FBgn0029728	FBtr0302037	FBpp0291247		A9YIE7
CG2861	FBgn0029728	FBtr0302037	FBpp0291247		A9YIE8
CG2861	FBgn0029728	FBtr0302037	FBpp0291247		A9YID8
CG2861	FBgn0029728	FBtr0302037	FBpp0291247		Q8IRS2
CG2861	FBgn0029728	FBtr0332312	FBpp0304591		Q9W4G6
CG2861	FBgn0029728	FBtr0332312	FBpp0304591		Q8IRS2
CG2861	FBgn0029728	FBtr0332312	FBpp0304591		M9PDT1
CG2861	FBgn0029728	FBtr0332312	FBpp0304591		M9PJ39
CG2861	FBgn0029728	FBtr0070731	FBpp0070699		M9PJ39
CG2861	FBgn0029728	FBtr0070731	FBpp0070699		Q9W4G6
CG34040	FBgn0054040	FBtr0100095	FBpp0099451		B3DMV6
CG34040	FBgn0054040	FBtr0100095	FBpp0099451		Q2PE19
CG11663	FBgn0029539	FBtr0310165	FBpp0301850		Q9W5C5
CG11663	FBgn0029539	FBtr0070164	FBpp0070159		Q9W5C5
CLASPIN	FBgn0052251	FBtr0073286	FBpp0073142	Q8IRB5
CLASPIN	FBgn0052251	FBtr0346538	FBpp0312156	Q8IRB5
CG6745	FBgn0035901	FBtr0076620	FBpp0076346		Q9VSK9
HIS4:CG33869	FBgn0053869	FBtr0091873	FBpp0091114
CG30060	FBgn0265272	FBtr0087714	FBpp0086831		Q29QL9
CG13482	FBgn0036419	FBtr0075744	FBpp0075486		Q9VUE1
CG1724	FBgn0031164	FBtr0077257	FBpp0076949		Q8T903
CG1724	FBgn0031164	FBtr0077257	FBpp0076949		Q9VRF6
CG12935	FBgn0033547	FBtr0088221	FBpp0087316		Q7JW07
CG12935	FBgn0033547	FBtr0332886	FBpp0305108		Q7JW07
CG42583	FBgn0260873	FBtr0301570	FBpp0290785		E1JJR7
MUR11DA	FBgn0052644	FBtr0305599	FBpp0294050		Q8IR74
CG31064	FBgn0051064	FBtr0339248	FBpp0308355		A0A0B4LHR8
CG31064	FBgn0051064	FBtr0339248	FBpp0308355		A0A126GV26
CG31064	FBgn0051064	FBtr0339248	FBpp0308355		A0A0B4LHR2
CG31064	FBgn0051064	FBtr0085124	FBpp0084494		Q8IMP1
CG31064	FBgn0051064	FBtr0339249	FBpp0308356		A0A0B4LHR2
CG31064	FBgn0051064	FBtr0339249	FBpp0308356		Q8IMP0
CG31064	FBgn0051064	FBtr0339249	FBpp0308356		Q8IGZ4
CG31064	FBgn0051064	FBtr0339249	FBpp0308356		C5WLQ7
CG31064	FBgn0051064	FBtr0339249	FBpp0308356		A0A126GV26
CG31064	FBgn0051064	FBtr0339249	FBpp0308356		A0A0B4LHR8
CG31064	FBgn0051064	FBtr0085126	FBpp0084496		Q961F7
CG31064	FBgn0051064	FBtr0085126	FBpp0084496		Q8IGZ4
CG31064	FBgn0051064	FBtr0085126	FBpp0084496		C5WLQ7
CG31064	FBgn0051064	FBtr0085126	FBpp0084496		Q8IMP0
CG31064	FBgn0051064	FBtr0085125	FBpp0084495		Q86P45
CG31064	FBgn0051064	FBtr0085125	FBpp0084495		Q8IMP2
CG42870	FBgn0262144	FBtr0309854	FBpp0301588		F0JAR7
CG42870	FBgn0262144	FBtr0309854	FBpp0301588		A0A0B4JDE5
CG13197	FBgn0062449	FBtr0345619	FBpp0311687		Q8SX38
CG13197	FBgn0062449	FBtr0088078	FBpp0087183		Q8SX38
CG5038	FBgn0038324	FBtr0083089	FBpp0082545	Q9VF81
L(2)34FC	FBgn0261534	FBtr0343680	FBpp0310269	Q9V3Y3	X2J8E8
L(2)34FC	FBgn0261534	FBtr0080640	FBpp0080212	Q9V3Y3	X2J8E8
MMD	FBgn0259110	FBtr0307542	FBpp0300197		M9NDY9
MMD	FBgn0259110	FBtr0307541	FBpp0300196		Q9VXL1
MMD	FBgn0259110	FBtr0299535	FBpp0288810		B7Z0Y2
MMD	FBgn0259110	FBtr0299534	FBpp0288809		F6J785
MMD	FBgn0259110	FBtr0299534	FBpp0288809		Q7KUY7
MMD	FBgn0259110	FBtr0307540	FBpp0300195		B3DND7
MMD	FBgn0259110	FBtr0307540	FBpp0300195		M9NH46
MMD	FBgn0259110	FBtr0310306	FBpp0301989		M9PER2
MMD	FBgn0259110	FBtr0310307	FBpp0301990		Q9GZ15
MMD	FBgn0259110	FBtr0310307	FBpp0301990		Q7KUY7
MMD	FBgn0259110	FBtr0310307	FBpp0301990		M9PH86
MMD	FBgn0259110	FBtr0340310	FBpp0309271		X2JE21
ACP76A	FBgn0015586	FBtr0075038	FBpp0074805	Q9VVW1	Q4V3R8
ACP76A	FBgn0015586	FBtr0308781	FBpp0300938		M9NEE3
PKA-C3	FBgn0000489	FBtr0075529	FBpp0075284
PKA-C3	FBgn0000489	FBtr0075528	FBpp0075283	P16912	Q194S5
PP1-87B	FBgn0004103	FBtr0082595	FBpp0082067	P12982
CG11576	FBgn0039882	FBtr0085852	FBpp0085211		Q8SYL6
CG11576	FBgn0039882	FBtr0085852	FBpp0085211		Q9V9S9
CG14537	FBgn0031954	FBtr0079526	FBpp0079149		Q8T4H0
CG14537	FBgn0031954	FBtr0079526	FBpp0079149		Q9VLW3
CG5902	FBgn0039136	FBtr0301165	FBpp0290388	Q9VCF0	E1JIV0
CG5902	FBgn0039136	FBtr0084502	FBpp0083890	Q9VCF0	E1JIV0
CG5902	FBgn0039136	FBtr0084501	FBpp0083889	Q9VCF0	E1JIV0
CAMKI	FBgn0016126	FBtr0089069	FBpp0088138		Q7JMV3
CAMKI	FBgn0016126	FBtr0089067	FBpp0088136		Q7JMV3
