Gene name	NCBI gene (formerly Entrezgene) ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene stable ID
PPOX	5498		D3DVG2	ENSG00000143224
SPINK6	404203	Q6UWN8		ENSG00000178172
PPOX	5498		F5GZT7	ENSG00000143224
PPOX	5498		A0A1W2PNH4	ENSG00000143224
ABCC8	6833		A0A2R8YG67	ENSG00000006071
QARS1	5859	P47897		ENSG00000172053
CIAO2B			J3KS95	ENSG00000166595
PPOX	5498		F5H825	ENSG00000143224
ABCC8	6833		A0A2R8YEE5	ENSG00000006071
PPOX	5498		A0A1W2PQM0	ENSG00000143224
PPOX	5498		A0A494C0D4	ENSG00000143224
QARS1	5859		A0A0U1RR79	ENSG00000172053
MARCOL	105378220		A0A1B0GTV2	ENSG00000248109
PPOX	5498		A0A494C1M8	ENSG00000143224
CIAO2B		Q9Y3D0		ENSG00000166595
QARS1	5859		A0A1B0GVU9	ENSG00000172053
ABCC8	6833		A0A2R8Y5X1	ENSG00000006071
PPOX	5498		A0A494C134	ENSG00000143224
MARCOL	105378220	A0A1B0GUY1		ENSG00000248109
KLK13	26085	Q9UKR3	A0A1R3UCE9	ENSG00000167759
PTPRQ	374462		A0A087X0B9	ENSG00000139304
CIAO2B			J3QLT9	ENSG00000166595
ELF2	1998	Q15723		ENSG00000109381
CIAO2B			H3BNV7	ENSG00000166595
ELF2	1998			ENSG00000109381
PPOX	5498		H0YFP3	ENSG00000143224
PPOX	5498		A0A494C0C8	ENSG00000143224
PTPRQ	374462		A0A087WZU1	ENSG00000139304
SPINK13		Q1W4C9		ENSG00000214510
PPOX	5498		H0YFE1	ENSG00000143224
ABCC8	6833		H0YF51	ENSG00000006071
ABCC8	6833		A0A2R8Y775	ENSG00000006071
SPINK14	408187	Q6IE38		ENSG00000196800
PTPRQ	374462		H0YIJ5	ENSG00000139304
SPINK14	408187		H3BT63	ENSG00000196800
ABCC8	6833		A0A2R8Y781	ENSG00000006071
CALCOCO2	10241	Q13137		ENSG00000136436
KLK13	26085		Q5BQ95	ENSG00000167759
ABCC8	6833		A0A2R8Y5I7	ENSG00000006071
ELF2	1998	Q15723	B7Z720	ENSG00000109381
ELF2	1998		D6RHI1	ENSG00000109381
ABCC8	6833		A0A2R8YFU3	ENSG00000006071
KLK13	26085		Q5BQ99	ENSG00000167759
ABCC8	6833		E9PK50	ENSG00000006071
ELF2	1998		D6RGD9	ENSG00000109381
TSLP	85480		A0A0C4DG43	ENSG00000145777
ABCC8	6833		H0YE33	ENSG00000006071
ABCC8	6833		A0A2R8YGQ6	ENSG00000006071
KLK13	26085		Q5BQ97	ENSG00000167759
TSLP	85480	Q969D9		ENSG00000145777
CALCOCO2	10241		I3L493	ENSG00000136436
CALCOCO2	10241		D6RJE7	ENSG00000136436
ABCC8	6833		A0A2R8Y698	ENSG00000006071
KLK13	26085	Q9UKR3		ENSG00000167759
KLK13	26085		Q86VI7	ENSG00000167759
CALCOCO2	10241		D6REB0	ENSG00000136436
ABCC8	6833		A0A2R8Y6B7	ENSG00000006071
KLK13	26085		M0R218	ENSG00000167759
ABCC8	6833		A0A2R8YDE9	ENSG00000006071
B4GALT3	8703	O60512	A0A384NY44	ENSG00000158850
CSN2	1447	P05814	W5RWE1	ENSG00000135222
CALCOCO2	10241		I3L4E1	ENSG00000136436
KLK14	43847		A0A1R3UHJ7	ENSG00000129437
CALCOCO2	10241		D6RBI4	ENSG00000136436
CALCOCO2	10241		D6RBF9	ENSG00000136436
ABCC8	6833		A0A2R8Y605	ENSG00000006071
KLK14	43847	Q9P0G3	A0A024R4M6	ENSG00000129437
CALCOCO2	10241		D6RF70	ENSG00000136436
OTOGL	283310		A0A2R8YF04	ENSG00000165899
CTU1		Q7Z7A3		ENSG00000142544
OTOGL	283310	Q3ZCN5		ENSG00000165899
OTOGL	283310		H7BXL6	ENSG00000165899
CALCOCO2	10241		H0Y9G3	ENSG00000136436
THAP12				ENSG00000137492
CALCOCO2	10241		H0YBP4	ENSG00000136436
OTOGL	283310		H0YIF7	ENSG00000165899
THAP12		O43422	A0A140VJQ7	ENSG00000137492
OTOGL	283310		A0A2R8YCH1	ENSG00000165899
CES2	8824	O00748		ENSG00000172831
OTOGL	283310		H0YIL4	ENSG00000165899
CES2	8824		J3QLP1	ENSG00000172831
WDR36	134430		A0A0A0MTB8	ENSG00000134987
THAP12			E9PSI2	ENSG00000137492
CES2	8824		H3BUN5	ENSG00000172831
ADAMTS4	9507	O75173		ENSG00000158859
ADAMTS4	9507		Q5VTW1	ENSG00000158859
KCNJ8	3764	Q15842	A0A024RAV6	ENSG00000121361
GVQW3	100506127		A0A590UK82	ENSG00000179240
GVQW3	100506127	Q3ZCU0		ENSG00000179240
SIGLEC9	27180	Q9Y336		ENSG00000129450
KCNJ8	3764		F5GY12	ENSG00000121361
GVQW3	100506127		A0A0U1RQW1	ENSG00000179240
SIGLEC9	27180		M0R2D4	ENSG00000129450
LMAN2	10960	Q12907	A0A384NPY7	ENSG00000169223
GVQW3	100506127		A0A590UKB8	ENSG00000179240
FCER1G	2207		A6NCQ8	ENSG00000158869
GVQW3	100506127		A0A669KB94	ENSG00000179240
CES2	8824		J3QSC0	ENSG00000172831
LMAN2	10960			ENSG00000169223
FCER1G	2207	P30273		ENSG00000158869
SIGLEC7	27036		M0QY65	ENSG00000168995
LMAN2	10960		D6RBV2	ENSG00000169223
LMAN2	10960		D6RBH1	ENSG00000169223
LMAN2	10960		D6RDX1	ENSG00000169223
LMAN2	10960		D6RIU4	ENSG00000169223
ODAM	54959			ENSG00000109205
JMJD6	23210	Q6NYC1		ENSG00000070495
			H3BV83	ENSG00000254732
KRIT1	889	O00522	A4D1F7	ENSG00000001631
ODAM	54959	A1E959		ENSG00000109205
JMJD6	23210		B2WTI4	ENSG00000070495
KRIT1	889		A4D1F7	ENSG00000001631
ODAM	54959		D6RA81	ENSG00000109205
JMJD6	23210		B2WTI3	ENSG00000070495
ODAM	54959		H0YA46	ENSG00000109205
JMJD6	23210		K7EJU9	ENSG00000070495
ODAM	54959		H0Y8T7	ENSG00000109205
APOA2	336	P02652		ENSG00000158874
APOA2	336		V9GYE3	ENSG00000158874
SIGLEC7	27036	Q9Y286		ENSG00000168995
PHOSPHO1	162466	Q8TCT1		ENSG00000173868
APOA2	336		V9GYT0	ENSG00000158874
APOA2	336		V9GYS1	ENSG00000158874
PHOSPHO1	162466		D6RHH9	ENSG00000173868
PHOSPHO1	162466		I3L4N1	ENSG00000173868
APOA2	336		V9GYM3	ENSG00000158874
APOA2	336		Q76EI7	ENSG00000158874
PHOSPHO1	162466		D6RIT6	ENSG00000173868
APOA2	336		V9GYG9	ENSG00000158874
APOA2	336		V9GYC1	ENSG00000158874
PHOSPHO1	162466		D6RB58	ENSG00000173868
CCNG1	900	P51959		ENSG00000113328
FDCSP	260436	Q8NFU4	Q540F3	ENSG00000181617
CES3	23491		A0A0C4DFY7	ENSG00000172828
CES3	23491		H3BRE5	ENSG00000172828
KRIT1	889			ENSG00000001631
CFAP97	57587	Q9P2B7		ENSG00000164323
CCNG1	900		D6RCC5	ENSG00000113328
CES3	23491	Q6UWW8		ENSG00000172828
CFAP97	57587		A0A3B3IRJ5	ENSG00000164323
CES3	23491		H3BUA3	ENSG00000172828
CFAP97	57587		D6RDU8	ENSG00000164323
CCNG1	900		D6RGX3	ENSG00000113328
CCNG1	900		E7ERZ1	ENSG00000113328
TOMM40L	84134	Q969M1		ENSG00000158882
ZPBP2	124626	Q6X784		ENSG00000186075
CCNG1	900		D6RD30	ENSG00000113328
QARS1	5859		F2Z2V6	ENSG00000172053
ZPBP2	124626		J3KSF6	ENSG00000186075
ZPBP2	124626		J3KRM0	ENSG00000186075
KRIT1	889		C9JD43	ENSG00000001631
QARS1	5859		A0A0U1RQX5	ENSG00000172053
NUDCD2	134492	Q8WVJ2		ENSG00000170584
NUDCD2	134492		E5RFP0	ENSG00000170584
CD33	945		B4DF51	ENSG00000105383
QARS1	5859		A0A0U1RQX9	ENSG00000172053
KRIT1	889		C9JXI9	ENSG00000001631
KRIT1	889	O00522	A0A0C4DG23	ENSG00000001631
CD33	945	P20138		ENSG00000105383
KRIT1	889		C9J718	ENSG00000001631
CD33	945	P20138	Q546G0	ENSG00000105383
KRIT1	889	O00522		ENSG00000001631
SNX25	83891	Q9H3E2		ENSG00000109762
KRIT1	889		C9JF32	ENSG00000001631
KRIT1	889		C9JIY2	ENSG00000001631
HMMR	3161		E5RI30	ENSG00000072571
HMMR	3161		E5RIH2	ENSG00000072571
IGLON5	402665	A6NGN9		ENSG00000142549
KRIT1	889		C9JEW7	ENSG00000001631
CES4A	283848	Q5XG92		ENSG00000172824
KRIT1	889		C9JJM9	ENSG00000001631
VSIG10L		Q86VR7		ENSG00000186806
SNX25	83891		A0A494C0S0	ENSG00000109762
			C9IYR8	ENSG00000285772
QARS1	5859		B4DDN1	ENSG00000172053
QARS1	5859		A0A1B0GU21	ENSG00000172053
				ENSG00000289027
QARS1	5859		A0A0U1RRC8	ENSG00000172053
CES4A	283848		I3L191	ENSG00000172824
CES4A	283848		A0A0C4DGH1	ENSG00000172824
			A0A3B3ITR4	ENSG00000285953
			C9JD81	ENSG00000285953
				ENSG00000285953
ETFB	2109	P38117		ENSG00000105379
QARS1	5859		A0A0U1RQQ5	ENSG00000172053
ETFB	2109		M0QY67	ENSG00000105379
CES4A	283848		F5GZV6	ENSG00000172824
OAS1	4938	P00973		ENSG00000089127
SNX25	83891		H0Y9R5	ENSG00000109762
			M0QXX7	ENSG00000269403
OAS1	4938		A0A7P0T9Q4	ENSG00000089127
POM121	9883	Q96HA1		ENSG00000196313
OAS1	4938		A0A6Q8PHR1	ENSG00000089127
QARS1	5859		A0A0U1RQT0	ENSG00000172053
OAS1	4938		F8VPW7	ENSG00000089127
OAS1	4938		H0YIB8	ENSG00000089127
QARS1	5859		A0A0U1RQU2	ENSG00000172053
OAS1	4938		A0A7P0TBG0	ENSG00000089127
CLDND2	125875	Q8NHS1		ENSG00000160318
OAS1	4938		A0A7P0T854	ENSG00000089127
CLDND2	125875		M0R1J6	ENSG00000160318
OAS1	4938		S4R3A5	ENSG00000089127
QARS1	5859		A0A0U1RR66	ENSG00000172053
OAS1	4938		S4R467	ENSG00000089127
OAS1	4938		A0A7P0Z4B6	ENSG00000089127
CSN3	1448			ENSG00000171209
NKG7	4818		A0A0B4J2A6	ENSG00000105374
CSN3	1448	P07498		ENSG00000171209
CBFB	865		J3KS23	ENSG00000067955
OAS1	4938		A0A7P0T960	ENSG00000089127
OAS1	4938		B4DWE7	ENSG00000089127
OAS1	4938		A0A7P0Z444	ENSG00000089127
OAS1	4938		A0A7P0TAY6	ENSG00000089127
OAS1	4938		A0A7P0Z4N8	ENSG00000089127
GOSR1	9527	O95249		ENSG00000108587
OAS1	4938		A0A7P0T879	ENSG00000089127
OAS1	4938		A0A7P0T8F9	ENSG00000089127
NKG7	4818		M0R3G3	ENSG00000105374
NKG7	4818		M0QXT6	ENSG00000105374
GOSR1	9527		E9PCW1	ENSG00000108587
OAS1	4938		A0A7P0T9J4	ENSG00000089127
OAS1	4938		A0A7P0TB35	ENSG00000089127
OAS1	4938		A0A7P0T8E1	ENSG00000089127
NKG7	4818	Q16617		ENSG00000105374
OAS1	4938		F8VUC8	ENSG00000089127
NKG7	4818		M0R0D6	ENSG00000105374
TLR3	7098		D6RA51	ENSG00000164342
CBFB	865	Q13951	A0A024R6X2	ENSG00000067955
GOSR1	9527		B4DQA8	ENSG00000108587
CBFB	865	Q13951		ENSG00000067955
TLR3	7098	O15455		ENSG00000164342
CBFB	865		H3BSC0	ENSG00000067955
CBFB	865		A0A494C0A9	ENSG00000067955
CBFB	865		J3KRT0	ENSG00000067955
CBFB	865		J3KTD8	ENSG00000067955
GOSR1	9527		F6RU00	ENSG00000108587
QARS1	5859		C9J165	ENSG00000172053
LIM2	3982	P55344		ENSG00000105370
GOSR1	9527		K7EJC8	ENSG00000108587
HMMR	3161	O75330		ENSG00000072571
GOSR1	9527		G5E9T8	ENSG00000108587
QARS1	5859		A0A0U1RQC3	ENSG00000172053
C19orf84		I3L1E1		ENSG00000262874
QARS1	5859		A0A0U1RQJ6	ENSG00000172053
C19orf84			K7EN44	ENSG00000262874
QARS1	5859		A0A0U1RQM8	ENSG00000172053
QARS1	5859		A0A0U1RRJ7	ENSG00000172053
QARS1	5859		A0A0U1RQL2	ENSG00000172053
QARS1	5859		A0A0U1RRI9	ENSG00000172053
CYP4V2	285440	Q6ZWL3		ENSG00000145476
QARS1	5859		A0A0U1RQE9	ENSG00000172053
BAZ1B	9031	Q9UIG0		ENSG00000009954
HSF4	3299		E5RG51	ENSG00000102878
SCAMP1	9522	O15126		ENSG00000085365
HSF4	3299		E7EWW4	ENSG00000102878
BCL7B	9275	Q9BQE9		ENSG00000106635
HSF4	3299	Q9ULV5	A0A024R6X7	ENSG00000102878
OAS3	4940		A0A7P0T8J8	ENSG00000111331
HSF4	3299		E5RHY0	ENSG00000102878
SCAMP1	9522		A0A087WXB0	ENSG00000085365
GIGYF2	26058		I1E4Y6	ENSG00000204120
KLKB1	3818		H0YAC1	ENSG00000164344
OAS3	4940		A0A7P0TB73	ENSG00000111331
HSF4	3299		E5RJV4	ENSG00000102878
GIGYF2	26058		C9JRZ2	ENSG00000204120
OAS3	4940		A0A7P0Z4F1	ENSG00000111331
SCAMP1	9522		A0A087WZA6	ENSG00000085365
BCL7B	9275		F8WDZ4	ENSG00000106635
GIGYF2	26058		C9JW88	ENSG00000204120
OAS3	4940		A0A7P0TAC0	ENSG00000111331
HSF4	3299		E5RK26	ENSG00000102878
SCAMP1	9522		A0A087WTX8	ENSG00000085365
KLKB1	3818		C9J075	ENSG00000164344
BCL7B	9275		F8WE18	ENSG00000106635
OAS3	4940		A0A7P0T9Z5	ENSG00000111331
OAS3	4940		A0A7P0TB72	ENSG00000111331
SCAMP1	9522		A0A087WU14	ENSG00000085365
BCL7B	9275		F2Z3H6	ENSG00000106635
HSF4	3299	Q9ULV5		ENSG00000102878
KLKB1	3818		C9JCT1	ENSG00000164344
OAS3	4940		A0A7P0T9J0	ENSG00000111331
SLC5A10	125206	A0PJK1		ENSG00000154025
KLKB1	3818	P03952		ENSG00000164344
OAS3	4940		A0A7P0TA44	ENSG00000111331
LAMB2	3913	P55268		ENSG00000172037
OAS3	4940		F8VS35	ENSG00000111331
HSF4	3299		H0YBT7	ENSG00000102878
KLKB1	3818		E9PBC5	ENSG00000164344
OAS3	4940		A0A7P0T8S7	ENSG00000111331
GIGYF2	26058		A0A7I2V3X3	ENSG00000204120
HSF4	3299		H0YC14	ENSG00000102878
HSF4	3299		H0YBS6	ENSG00000102878
GIGYF2	26058		C9JPV7	ENSG00000204120
OAS3	4940		F8VWK9	ENSG00000111331
GIGYF2	26058		C9JXQ0	ENSG00000204120
OAS3	4940		A0A7P0TAV3	ENSG00000111331
GIGYF2	26058		C9JHT0	ENSG00000204120
OAS3	4940	Q9Y6K5		ENSG00000111331
OAS3	4940		A0A7P0Z4Q3	ENSG00000111331
GIGYF2	26058	Q6Y7W6		ENSG00000204120
OAS3	4940		A0A7P0Z4F5	ENSG00000111331
HSF4	3299		H0YAR7	ENSG00000102878
HSF4	3299		H0YAU2	ENSG00000102878
OAS3	4940		A0A7P0TAT5	ENSG00000111331
OAS3	4940		A0A7P0TAS0	ENSG00000111331
OAS3	4940		A0A7P0T7V2	ENSG00000111331
HSF4	3299		H0YC39	ENSG00000102878
HSF4	3299		H0YBG9	ENSG00000102878
GIGYF2	26058		C9JHW1	ENSG00000204120
OAS3	4940		A0A7P0T9W6	ENSG00000111331
OAS3	4940		A0A7P0T884	ENSG00000111331
OAS3	4940		A0A7P0TAC8	ENSG00000111331
OAS3	4940		A0A7P0TA50	ENSG00000111331
LAMB2	3913		F5H520	ENSG00000172037
OAS3	4940		A0A7P0Z4D0	ENSG00000111331
OAS3	4940		A0A7P0TAU8	ENSG00000111331
CCDC71		Q8IV32		ENSG00000177352
GIGYF2	26058		C9J0V6	ENSG00000204120
GIGYF2	26058		E7ESB6	ENSG00000204120
KLHDC8B	200942	Q8IXV7		ENSG00000185909
GIGYF2	26058		F8WCD5	ENSG00000204120
GIGYF2	26058		A0A7I2V3H7	ENSG00000204120
GIGYF2	26058		A0A7I2V516	ENSG00000204120
F11	2160	P03951		ENSG00000088926
C3orf84	646498	H3BNL1		ENSG00000236980
F11	2160		D6RB32	ENSG00000088926
GIGYF2	26058		A0A7I2V3H0	ENSG00000204120
C3orf84	646498		H3BQU4	ENSG00000236980
SETD1A	9739	O15047		ENSG00000099381
SIGLEC10	89790	Q96LC7		ENSG00000142512
F11	2160		H0Y596	ENSG00000088926
SETD1A	9739			ENSG00000099381
F11	2160		X6R3B1	ENSG00000088926
GIGYF2	26058		A0A7I2V361	ENSG00000204120
DEFB131A	644414	P59861		ENSG00000186146
SETD1A	9739		C9J2Z9	ENSG00000099381
GIGYF2	26058		F8WBF1	ENSG00000204120
SMIM20	389203	Q8N5G0		ENSG00000250317
SMIM20	389203		E5RH91	ENSG00000250317
FAM53A	152877		H0Y9F1	ENSG00000174137
NME3	4832	Q13232		ENSG00000103024
FAM53A	152877	Q6NSI3		ENSG00000174137
FAM53A	152877		C9JYQ7	ENSG00000174137
NME3	4832		H3BRA8	ENSG00000103024
OAS2	4939	P29728		ENSG00000111335
OAS2	4939		A0A7P0T9B5	ENSG00000111335
OAS2	4939		A0A087X0V5	ENSG00000111335
SIGLEC10	89790		E9PL79	ENSG00000142512
OAS2	4939		A0A7P0TAV1	ENSG00000111335
SIGLEC10	89790		E9PKV9	ENSG00000142512
OAS2	4939		F8W1C5	ENSG00000111335
SIGLEC10	89790		E9PJA1	ENSG00000142512
NME3	4832		H3BPD9	ENSG00000103024
OAS2	4939		F8VPI5	ENSG00000111335
KCNJ13	3769	O60928		ENSG00000115474
OAS2	4939		A0A7P0T8H9	ENSG00000111335
NME3	4832		H3BPR2	ENSG00000103024
MLXIPL	51085	Q9NP71		ENSG00000009950
OAS2	4939		A0A7P0TAE6	ENSG00000111335
KCNJ13	3769		H7C4D1	ENSG00000115474
KCNJ13	3769		C9JWD6	ENSG00000115474
NME3	4832		H3BMQ7	ENSG00000103024
SIGLECL1	284369		M0QY48	ENSG00000179213
MARCHF1	55016	Q8TCQ1		ENSG00000145416
MARCHF1	55016		D6RGC4	ENSG00000145416
SIGLECL1	284369		M0QY54	ENSG00000179213
SIGLECL1	284369		M0R2N8	ENSG00000179213
SIGLECL1	284369	Q8N7X8		ENSG00000179213
MARCHF1	55016		B7Z739	ENSG00000145416
SIGLECL1	284369		B7ZLS6	ENSG00000179213
MARCHF1	55016		D6REN1	ENSG00000145416
	112694756		A0A2U3TZJ4	ENSG00000285043
TARM1	441864		A0A087X1Q6	ENSG00000248385
TARM1	441864	B6A8C7		ENSG00000248385
	112694756		A0A2U3TZM8	ENSG00000285043
	112694756		A0A2R8Y4T6	ENSG00000285043
IMPDH2	3615	P12268	A0A384N6C2	ENSG00000178035
	112694756		H3BUK5	ENSG00000285043
IMPDH2	3615		A0A7I2YQK5	ENSG00000178035
	112694756		A0A2R8YDM7	ENSG00000285043
IMPDH2	3615		A0A7I2V337	ENSG00000178035
IMPDH2	3615		H0Y4R1	ENSG00000178035
IMPDH2	3615		E7ETK5	ENSG00000178035
MLXIPL	51085		A0A0C4DG26	ENSG00000009950
NGEF	25791	Q8N5V2		ENSG00000066248
IMPDH2	3615		A0A7I2V2T3	ENSG00000178035
NGEF	25791		H7BZ39	ENSG00000066248
IMPDH2	3615		A0A7I2V5N6	ENSG00000178035
NGEF	25791		C9JTV7	ENSG00000066248
TEPP	374739	Q6URK8		ENSG00000159648
NGEF	25791		H7C2C2	ENSG00000066248
HNRNPH1	3187		G8JLB6	ENSG00000169045
MLXIPL	51085		C9JDF5	ENSG00000009950
NEU2	4759	Q9Y3R4		ENSG00000115488
C12orf43	64897	Q96C57		ENSG00000157895
MLXIPL	51085		H7C1V3	ENSG00000009950
SOCS1	8651	O15524	Q4JHT5	ENSG00000185338
HNRNPH1	3187	P31943	A0A384MEJ3	ENSG00000169045
C12orf43	64897		E7ENF1	ENSG00000157895
TOM1L2	146691	Q6ZVM7		ENSG00000175662
C12orf43	64897		F5H7W8	ENSG00000157895
CLRN1	7401	P58418		ENSG00000163646
C12orf43	64897		H0YGK4	ENSG00000157895
C12orf43	64897		G5EA44	ENSG00000157895
C12orf43	64897		F5H8B7	ENSG00000157895
CLRN1	7401		C9JYI2	ENSG00000163646
C12orf43	64897		F5H3K2	ENSG00000157895
CLRN1	7401		E1ACV0	ENSG00000163646
CLRN1	7401		A0A2R8Y8A4	ENSG00000163646
DNASE1	1773		I3L0Z9	ENSG00000213918
LILRB3	11025		C9JWL8	ENSG00000204577
LILRB3	102725035		C9JWL8	ENSG00000204577
LILRB3	107987425		C9JWL8	ENSG00000204577
LILRB3	107987462		C9JWL8	ENSG00000204577
TOM1L2	146691		B7Z2U2	ENSG00000175662
DNASE1	1773		I3L530	ENSG00000213918
LILRB3	11025	O75022		ENSG00000204577
LILRB3	102725035	O75022		ENSG00000204577
LILRB3	107987425	O75022		ENSG00000204577
LILRB3	107987462	O75022		ENSG00000204577
TOM1L2	146691		F5H3S6	ENSG00000175662
TOM1L2	146691		K7EKL6	ENSG00000175662
TOM1L2	146691		K7ENB0	ENSG00000175662
LILRB3	11025		F8WD89	ENSG00000204577
LILRB3	102725035		F8WD89	ENSG00000204577
LILRB3	107987425		F8WD89	ENSG00000204577
LILRB3	107987462		F8WD89	ENSG00000204577
LILRB3	11025		F8W6G6	ENSG00000204577
LILRB3	102725035		F8W6G6	ENSG00000204577
LILRB3	107987425		F8W6G6	ENSG00000204577
LILRB3	107987462		F8W6G6	ENSG00000204577
HNRNPH1	3187		E9PCY7	ENSG00000169045
HNRNPH1	3187		D6RIH9	ENSG00000169045
HNRNPH1	3187		H0YBK1	ENSG00000169045
HNRNPH1	3187		H0YBG7	ENSG00000169045
HNRNPH1	3187		H0YAQ2	ENSG00000169045
HNRNPH1	3187		H0YBW2	ENSG00000169045
TMEM95	339168	Q3KNT9		ENSG00000182896
CHRNA1	1134	P02708	Q53SH4	ENSG00000138435
OASL	8638		A0A7P0T9H8	ENSG00000135114
CHRNA1	1134		A0A1B0GV17	ENSG00000138435
OASL	8638	Q15646		ENSG00000135114
DNASE1	1773	P24855		ENSG00000213918
CHRNA1	1134	P02708		ENSG00000138435
OASL	8638		A0A7P0TBF4	ENSG00000135114
HNRNPH1	3187		H0YB39	ENSG00000169045
CHRNA1	1134		E7ENE5	ENSG00000138435
HNRNPH1	3187		H0YBD7	ENSG00000169045
CHRNA1	1134		B8ZZD3	ENSG00000138435
CHRNA1	1134		F8WDS3	ENSG00000138435
HNRNPH1	3187		D6RIT2	ENSG00000169045
CHRNA1	1134		G5E9G9	ENSG00000138435
OASL	8638		A0A7P0TB39	ENSG00000135114
LILRA5	353514	A6NI73		ENSG00000187116
HNRNPH1	3187		D6R9D3	ENSG00000169045
OASL	8638	Q15646	H0YGP3	ENSG00000135114
DNASE1	1773		I3L1N2	ENSG00000213918
DNASE1	1773		I3L4U3	ENSG00000213918
DNASE1	1773		I3L298	ENSG00000213918
HNRNPH1	3187		D6RJ04	ENSG00000169045
DNASE1	1773		I3L4B8	ENSG00000213918
DNASE1	1773		I3L4C7	ENSG00000213918
HNRNPH1	3187		D6RDU3	ENSG00000169045
HNRNPH1	3187		E7EN40	ENSG00000169045
HNRNPH1	3187		D6RBM0	ENSG00000169045
HNRNPH1	3187		D6R9T0	ENSG00000169045
HNRNPH1	3187		E5RGV0	ENSG00000169045
HNRNPH1	3187		E5RGH4	ENSG00000169045
HNRNPH1	3187		D6RIU0	ENSG00000169045
HNRNPH1	3187		D6RFM3	ENSG00000169045
ACAD11	84129	Q709F0		ENSG00000240303
ARL5A	26225	Q9Y689		ENSG00000162980
LILRA4	23547	P59901		ENSG00000239961
ACAD11	84129		F8WEV0	ENSG00000240303
LILRA4	23547		A0A075B7A5	ENSG00000239961
HNRNPH1	3187		D6RAM1	ENSG00000169045
HNRNPH1	3187		E7EQJ0	ENSG00000169045
ACAD11	84129		H0Y9C6	ENSG00000240303
HNRNPH1	3187		D6RDL0	ENSG00000169045
ARL5A	26225		F8WER2	ENSG00000162980
ACAD11	84129		D6RDI8	ENSG00000240303
HNRNPH1	3187		D6RF17	ENSG00000169045
HNRNPH1	3187		E5RJ94	ENSG00000169045
NPHP3-ACAD11				ENSG00000274810
HEXD	284004	Q8WVB3		ENSG00000169660
NPHP3-ACAD11			A0A0J9YXS1	ENSG00000274810
ACKR4	51554	Q9NPB9		ENSG00000129048
ACKR4	51554		H0Y9Z2	ENSG00000129048
NR1I3	9970	Q14994		ENSG00000143257
HEXD	284004		J3KT84	ENSG00000169660
HEXD	284004		J3KS46	ENSG00000169660
HEXD	284004		J3KTD0	ENSG00000169660
HEXD	284004		J3QKL0	ENSG00000169660
HEXD	284004		J3QS29	ENSG00000169660
HEXD	284004		J3QLN1	ENSG00000169660
HEXD	284004		K7EIV9	ENSG00000169660
HEXD	284004		J3KRH3	ENSG00000169660
HEXD	284004		J3QKU6	ENSG00000169660
HEXD	284004		K7EK54	ENSG00000169660
LAIR1	3903	Q6GTX8		ENSG00000167613
GTF2IRD1	9569	Q9UHL9		ENSG00000006704
LAIR1	3903		A8MZ84	ENSG00000167613
TFRC	7037		H7C3V5	ENSG00000072274
LAIR1	3903		D3YTC8	ENSG00000167613
GTF2IRD1	9569		E9PFE2	ENSG00000006704
IFT20	90410		A0A087X2B4	ENSG00000109083
WIPF1	7456	O43516	A0A140VJZ9	ENSG00000115935
GTF2IRD1	9569		H7C4Q8	ENSG00000006704
WIPF1	7456	O43516		ENSG00000115935
LAIR1	3903		W4VSQ5	ENSG00000167613
IFT20	90410	Q8IY31		ENSG00000109083
WIPF1	7456		E9PB87	ENSG00000115935
IFT20	90410		J3QRH2	ENSG00000109083
WIPF1	7456		C9JB04	ENSG00000115935
WIPF1	7456		B8ZZ90	ENSG00000115935
WIPF1	7456		C9JTB9	ENSG00000115935
IFT20	90410	Q8IY31	A0A024QZ08	ENSG00000109083
LAIR1	3903		F8WC07	ENSG00000167613
LAIR1	3903		F2Z3B9	ENSG00000167613
LAIR1	3903		A0A087X137	ENSG00000167613
LAIR1	3903		C9IZB2	ENSG00000167613
IFT20	90410		J3QRC6	ENSG00000109083
IFT20	90410		J3QR43	ENSG00000109083
IFT20	90410		J3KRU2	ENSG00000109083
TTYH1	57348		C9J3K6	ENSG00000167614
NR1I3	9970		Q6GZ69	ENSG00000143257
DHX57	90957	Q6P158		ENSG00000163214
DHX57	90957		H7C109	ENSG00000163214
NR1I3	9970		C0H5Y2	ENSG00000143257
TFRC	7037	P02786		ENSG00000072274
TFRC	7037		G3V0E5	ENSG00000072274
TTYH1	57348	Q9H313		ENSG00000167614
NME1	4830	P15531	A0A384MTW7	ENSG00000239672
POM121C	100101267	A8CG34		ENSG00000272391
TTYH1	57348		E7ET67	ENSG00000167614
DHX57	90957		A0A087WZ11	ENSG00000163214
TTYH1	57348		F8WBE6	ENSG00000167614
ANO6	196527	Q4KMQ2		ENSG00000177119
DHX57	90957		H7BZ23	ENSG00000163214
ANO6	196527		A0A7P0TBD5	ENSG00000177119
NME1	4830	P15531		ENSG00000239672
POM121C	100101267		C9JFL1	ENSG00000272391
NME1	4830		E7ERL0	ENSG00000239672
DHX57	90957		A0A087WW12	ENSG00000163214
POM121C	100101267		A8MY32	ENSG00000272391
NME1	4830		E5RHP0	ENSG00000239672
ANO6	196527		F8VX71	ENSG00000177119
TFRC	7037		F8WBE5	ENSG00000072274
NME1	4830		C9K028	ENSG00000239672
