Gene stable ID	NCBI gene (formerly Entrezgene) ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene name
WBGene00021716	190079		Q9N4U4	fbxb-112
WBGene00021717	190080		Q9N4U8	sdz-32
WBGene00021718	190081		A0A3B1DVL3	Y49F6B.6
WBGene00021718	190081		A0A3B1E3R6	Y49F6B.6
WBGene00021719	173692		Q9N4U7	fbxb-104
WBGene00021720	190082			Y49F6B.8
WBGene00021721	173694		A8DJA6	Y49F6B.9
WBGene00021721	173694		A8DJA7	Y49F6B.9
WBGene00021722	190083		Q9N4T9	srz-5
WBGene00021724	190085		Q9TYI9	Y49F6C.2
WBGene00021725	173681		Q9TYJ0	bath-9
WBGene00021726	173680		Q9TYJ1	bath-10
WBGene00021727	190086		Q9TYJ2	bath-23
WBGene00021728	190087		Q9TYJ5	Y49F6C.6
WBGene00021729	190088		Q9TYJ4	Y49F6C.7
WBGene00021730	190089		Q9TYJ3	Y49F6C.8
WBGene00021731	190090		Q9UAZ2	Y49G5A.1
WBGene00021732	178908		Q9UAZ1	Y49G5B.1
WBGene00021732	178908		Q9UAZ1	Y49G5B.1
WBGene00021733	171633		Q9N4T5	otub-2
WBGene00021733	171633		V6CM05	otub-2
WBGene00021734	190091		Q9N4T4	Y50C1A.2
WBGene00021735	178618		G4S703	Y50D4A.1
WBGene00021735	178618		Q95Y57	Y50D4A.1
WBGene00021735	178618		A0A0K3AT22	Y50D4A.1
WBGene00021735	178618		A0A0K3AVC2	Y50D4A.1
WBGene00021736	178617		G4S708	wrb-1
WBGene00021736	178617		Q8WTM8	wrb-1
WBGene00021738	178616		Q95Y58	Y50D4A.4
WBGene00021738	178616		A0A0K3ASH4	Y50D4A.4
WBGene00021738	178616		A0A0K3AW32	Y50D4A.4
WBGene00021739	259612		Q7KX42	Y50D4A.5
WBGene00021740	190093		A0A0K3ARN9	Y50D4B.1
WBGene00021740	190093		A0A0K3AV71	Y50D4B.1
WBGene00021740	190093		O16286	Y50D4B.1
WBGene00021740	190093		A0A0K3AT27	Y50D4B.1
WBGene00021741	190094		Q9N4S9	Y50D4B.2
WBGene00021741	190094		A0A0K3AVC7	Y50D4B.2
WBGene00021743	3565176		A0A0K3ASH9	Y50D4B.4
WBGene00021743	3565176		A0A0K3AW37	Y50D4B.4
WBGene00021743	3565176		A0A0K3AYC5	Y50D4B.4
WBGene00021743	3565176		A0A0K3AT32	Y50D4B.4
WBGene00021743	3565176		A0A0K3AVD4	Y50D4B.4
WBGene00021743	3565176		A0A0K3ASI0	Y50D4B.4
WBGene00021744	190095		Q9N4T1	clec-203
WBGene00021745	3565593		Q9N4T2	Y50D4B.6
WBGene00021748	178599		Q965Q9	Y50D4C.3
WBGene00021748	178599		A0A0K3AW48	Y50D4C.3
WBGene00021749	190100		Q965Q6	Y50D4C.5
WBGene00021749	190100		A0A0K3AVE2	Y50D4C.5
WBGene00021750	178600		Q8IAA1	Y50D4C.6
WBGene00021751	175193		A0A6V7QYH4	Y50D7A.1
WBGene00021751	175193		A0A6V7QZG4	Y50D7A.1
WBGene00021752	175190		Q9N3L2	xpd-1
WBGene00021753	190101		Q9N3L4	Y50D7A.3
WBGene00021753	190101		H2L0P0	Y50D7A.3
WBGene00021754	175189		Q8WTL6	hpo-29
WBGene00021755	175188		Q965T5	hpo-38
WBGene00021756	175194		Q9N3K5	Y50D7A.8
WBGene00021756	175194		A0A6V7QZF0	Y50D7A.8
WBGene00021757	175191		Q965T4	taco-1
WBGene00021758	259487		Q8IAA5	Y50D7A.10
WBGene00021763	245998		Q8WTJ8	Y51F10.2
WBGene00021763	245998		X5ML89	Y51F10.2
WBGene00021763	245998		X5MBH0	Y51F10.2
WBGene00021764	259367		Q8WTJ9	Y51F10.3
WBGene00021764	259367		X5M5P7	Y51F10.3
WBGene00021765	245996		Q8WTK1	Y51F10.4
WBGene00021765	245996		B5D5N6	Y51F10.4
WBGene00021765	245996		X5MD71	Y51F10.4
WBGene00021765	245996		X5MK26	Y51F10.4
WBGene00021765	245996		X5ML92	Y51F10.4
WBGene00021766	245995		Q8WTK2	hex-4
WBGene00021768	171761		Q8TA47	Y51F10.7
WBGene00021771	245997		Q8WTK0	spe-48
WBGene00021771	245997		X5MBH3	spe-48
WBGene00021771	245997		X5M5Q2	spe-48
WBGene00021771	245997		X5MD76	spe-48
WBGene00021771	245997		X5MK34	spe-48
WBGene00021772	173526		Q8WTL4	math-45
WBGene00021773	190167		Q9N3J6	fbxb-42
WBGene00021774	173528		Q9N3J7	fbxb-43
WBGene00021776	190169		H2L0E8	Y51H7BR.4
WBGene00021776	190169		F8WU11	Y51H7BR.4
WBGene00021778	173527			Y51H7BR.7
WBGene00021779	190173		Q9N3I0	Y51H7C.1
WBGene00021780	190174		Q9N3I3	scl-17
WBGene00021781	173521		Q9N3I5	Y51H7C.3
WBGene00021783	190176		E0DBL0	alkb-1
WBGene00021784	173518	Q95XZ0		cogc-4
WBGene00021784	173518	Q95XZ0		cogc-4
WBGene00021784	173518	Q95XZ0		cogc-4
WBGene00021785	173517		Q9N3J4	Y51H7C.7
WBGene00021786	190177		Q9N3J5	Y51H7C.8
WBGene00021787	173519		Q95XY8	Y51H7C.9
WBGene00021788	190178		Q95XY5	Y51H7C.10
WBGene00021789	173520		Q95XY4	nol-6
WBGene00021790	190179		M1ZJV0	Y51H7C.12
WBGene00021790	190179		M1ZJZ6	Y51H7C.12
WBGene00021791	190180		Q9N3I1	Y51H7C.13
WBGene00021793	190185		Q9N4S6	Y52D5A.2
WBGene00021794	190186		Q9N3H5	Y52E8A.1
WBGene00021795	173765		Q9N3H6	Y52E8A.2
WBGene00021796	190187		Q9N3H9	Y52E8A.3
WBGene00021797	190188		A0A0K3AR66	plep-1
WBGene00021797	190188		A0A0K3AUS1	plep-1
WBGene00021798	24105147		I7LFE4	Y52E8A.6
WBGene00021799	190231		Q9N3H4	Y53G8AL.1
WBGene00021800	175429		Q9N3H3	nduf-9
WBGene00021801	190232		Q95XY2	Y53G8AL.3
WBGene00021803			Q9N3G6	
WBGene00021804	190236		Q9N3H1	Y53G8AM.4
WBGene00021805	190237		Q9N3H0	Y53G8AM.5
WBGene00021806	190238		Q9N3G9	Y53G8AM.6
WBGene00021807	190239			Y53G8AM.7
WBGene00021808	175430			Y53G8AM.8
WBGene00021809	190240		Q9N3F5	Y53G8AR.1
WBGene00021810	175435		Q9N3F6	phf-15
WBGene00021810	175435		Q8IAA4	phf-15
WBGene00021811	175433		Q9N3F8	ral-1
WBGene00021811	175433		H2L0Q6	ral-1
WBGene00021812	190241		Q9N3F9	Y53G8AR.5
WBGene00021813	175432		Q9N3G0	Y53G8AR.6
WBGene00021814	190242		Q9N3G2	mfsd-8
WBGene00021814	190242		Q7YZM9	mfsd-8
WBGene00021815	175431		Q9N3G1	Y53G8AR.8
WBGene00021816	175434		Q9N3F7	Y53G8AR.9
WBGene00021817	190243		Q9N4S0	Y53G8B.1
WBGene00021818	175417		Q9N4S3	Y53G8B.2
WBGene00021820	175418		G4S7C7	nipa-1
WBGene00021820	175418		A3KFD2	nipa-1
WBGene00021821	190253		Q966A9	Y54B9A.1
WBGene00021822			Q9TZE5	
WBGene00021826	171897		G5EES9	txl-1
WBGene00021827	171891	Q9N3F1		dnc-6
WBGene00021828	171890		Q9N3F2	Y54E10A.6
WBGene00021829	171889		Q9N3F3	mrpl-17
WBGene00021830	171892	Q9N3F0		Y54E10A.10
WBGene00021831	171893	Q65XX2		Y54E10A.11
WBGene00021831	171893	Q65XX2		Y54E10A.11
WBGene00021832	171894		Q9N3E8	syp-5
WBGene00021832	171894		A0A6V7QYG0	syp-5
WBGene00021834	171898		Q9N3E2	mab-31
WBGene00021835	190261		Q8WTL3	Y54E10A.17
WBGene00021835	190261		A0A2C9C360	Y54E10A.17
WBGene00021837			Q7Z147	
WBGene00021838	190263		Q9N3D8	Y54E10BL.3
WBGene00021839	266824		Q9N3D9	nduf-5
WBGene00021840	171881		G4SNP0	pign-1
WBGene00021840	171881		Q9N3C5	pign-1
WBGene00021841	171878		Q9N3C8	Y54E10BR.2
WBGene00021841	171878		Q9N3C8	Y54E10BR.2
WBGene00021841	171878		Q9N3C8	Y54E10BR.2
WBGene00021842	171875		Q9N3D1	Y54E10BR.3
WBGene00021843	171874		Q9N3D3	Y54E10BR.4
WBGene00021844	171876		Q9N3D0	sec-11
WBGene00021845	171877		Q9N3C9	rpb-7
WBGene00021846	171880		Q9N3C6	ztf-23
WBGene00021847	175368		H2KZK9	Y54F10AL.1
WBGene00021847	175368		Q9BL66	Y54F10AL.1
WBGene00021848	190264		Q9BKZ8	nhr-239
WBGene00021849	175371		Q9BL03	Y54F10AM.5
WBGene00021850	175370		Q9BL06	Y54F10AM.6
WBGene00021850	175370		Q9BL06	Y54F10AM.6
WBGene00021852	175369	Q9BL07		Y54F10AM.8
WBGene00021853	175374		Q9BKZ7	Y54F10AM.11
WBGene00021854	190268		Q965T2	Y54F10AR.1
WBGene00021855	175375		Q9N3C2	Y54F10AR.2
WBGene00021856	190269		Q95XK4	ppm-1.D
WBGene00021857	175353		G5EGT7	iffb-1
WBGene00021858	175350		Q95XL1	Y54F10BM.3
WBGene00021859	190270		Q95XL2	fbxa-39
WBGene00021859	190270		Q95XL2	fbxa-39
WBGene00021860	190271		Q95XL4	fbxa-9
WBGene00021861	190272		Q95XL5	Y54F10BM.6
WBGene00021862	190273		Q95XL3	fbxa-48
WBGene00021863	175351		Q95XL0	Y54F10BM.9
WBGene00021864	190274		Q95XK9	fbxa-1
WBGene00021865	190275		Q95XK8	fbxa-66
WBGene00021865	190275		Q95XK8	fbxa-66
WBGene00021866	190276		Q95XK6	Y54F10BM.12
WBGene00021867	190277		Q95XK5	Y54F10BM.13
WBGene00021868	177059		Q9BMU4	atln-1
WBGene00021868	177059		Q688Z6	atln-1
WBGene00021868	177059		U4PLG5	atln-1
WBGene00021868	177059		U4PQS6	atln-1
WBGene00021869	177081		Q95XW9	vrp-1
WBGene00021869	177081		H2L0R3	vrp-1
WBGene00021870	177075		Q9N3A9	samt-1
WBGene00021871	177071		Q8WTL0	dml-1
WBGene00021871	177071		H2L0Q9	dml-1
WBGene00021871	177071		U4PDW4	dml-1
WBGene00021872	177068		Q95XX2	clec-85
WBGene00021872	177068		U4PAM5	clec-85
WBGene00021873	177064		H2L0R0	clec-82
WBGene00021873	177064		Q5W7E6	clec-82
WBGene00021875	177060		Q95XX7	Y54G2A.10
WBGene00021875	177060		Q86FN9	Y54G2A.10
WBGene00021875	177060		Q86FN9	Y54G2A.10
WBGene00021876	177058		Q95XX8	Y54G2A.11
WBGene00021876	177058		Q86FN8	Y54G2A.11
WBGene00021876	177058		Q86FN8	Y54G2A.11
WBGene00021876	177058		Q86FN8	Y54G2A.11
WBGene00021877	190278		A5A8P6	Y54G2A.12
WBGene00021878	190279		Q9N3C0	Y54G2A.13
WBGene00021879	177065		Q9N3B9	clec-83
WBGene00021879	177065		Q9N3B9	clec-83
WBGene00021880	177066		Q9N3B8	Y54G2A.15
WBGene00021881	177069		Q9N3B7	Y54G2A.16
WBGene00021881	177069		U4PLH2	Y54G2A.16
WBGene00021881	177069		U4PQT4	Y54G2A.16
WBGene00021882	177070	Q95XX1		nprt-1
WBGene00021882	177070	Q95XX1		nprt-1
WBGene00021882	177070	Q95XX1		nprt-1
WBGene00021882	177070	Q95XX1		nprt-1
WBGene00021882	177070	Q95XX1		nprt-1
WBGene00021883	177072		G5EBI0	Y54G2A.18
WBGene00021884	190280		Q9N3B4	Y54G2A.19
WBGene00021887	190283		Q9N3B1	fbxc-45
WBGene00021888	177074	Q9N3B0		manf-1
WBGene00021890	177079		Q9N3A3	Y54G2A.26
WBGene00021890	177079		Q86FN6	Y54G2A.26
WBGene00021890	177079		U4PDX1	Y54G2A.26
WBGene00021892	190285		E5TZU5	Y54G2A.28
WBGene00021892	190285		U4PAN2	Y54G2A.28
WBGene00021892	190285		U4PB19	Y54G2A.28
WBGene00021893	177083		Q9N397	ndnf-1
WBGene00021894	177061		Q95XX6	Y54G2A.32
WBGene00021894	177061		Q95XX6	Y54G2A.32
WBGene00021895	177067		Q8WTL2	clec-84
WBGene00021895	177067		Q8WTL2	clec-84
WBGene00021897	259560		Q8MXS7	ser-6
WBGene00021897	259560		U4PLH7	ser-6
WBGene00021898	3565378		Q7Z073	Y54G2A.36
WBGene00021898	3565378		Q7Z073	Y54G2A.36
WBGene00021898	3565378		Q7Z073	Y54G2A.36
WBGene00021898	3565378		Q7Z073	Y54G2A.36
WBGene00021898	3565378		Q7Z073	Y54G2A.36
WBGene00021899	175701		Q9N393	Y54H5A.1
WBGene00021899	175701		Q9N393	Y54H5A.1
WBGene00021900	175699		Q9BL64	Y54H5A.2
WBGene00021901	175700		Q9N394	rbm-42
WBGene00021902	175702	Q9N392		oxy-4
WBGene00021904	190298		Q9N390	gtf-2H5
WBGene00021905	175210		H2KY86	helq-1
WBGene00021905	175210		Q65XX0	helq-1
WBGene00021905	175210		Q65XX0	helq-1
WBGene00021905	175210		Q65XX0	helq-1
WBGene00021906	175211		H2L0M2	Y55B1AR.2
WBGene00021906	175211		Q7YZG7	Y55B1AR.2
WBGene00021906	175211		A0A679L8V4	Y55B1AR.2
WBGene00021906	175211		A0A679L8R8	Y55B1AR.2
WBGene00021908	190300		Q9N382	Y55B1AR.4
WBGene00021909	175199		Q9N381	Y55B1BL.1
WBGene00021909	175199		Q9N381	Y55B1BL.1
WBGene00021909	175199		A0A0K3AU90	Y55B1BL.1
WBGene00021910	175201	G5EF60		stim-1
WBGene00021910	175201	G5EF60		stim-1
WBGene00021910	175201	G5EF60		stim-1
WBGene00021911	190301		Q95XW6	affl-1
WBGene00021912	175203		Q95XW7	affl-2
WBGene00021913	175202		Q95XW8	cec-8
WBGene00021914	190302		Q95XW5	magu-1
WBGene00021915	175408		Q968Z0	Y55D5A.1
WBGene00021915	175408		Q7Z2B3	Y55D5A.1
WBGene00021915	175408		Q7Z2B3	Y55D5A.1
WBGene00021915	175408		Q7Z2B3	Y55D5A.1
WBGene00021915	175408		Q7Z2B3	Y55D5A.1
WBGene00021916			Q968Z1	
WBGene00021917	190304	Q9GUI1		Y55D5A.3
WBGene00021918	175409		Q9GUH8	Y55D5A.4
WBGene00021919	190305		Q7KWZ4	cutl-25
WBGene00021920	176926	Q9N361		mrps-25
WBGene00021921	176922		Q9N368	rbm-39
WBGene00021921	176922		Q8MXS6	rbm-39
WBGene00021921	176922		Q8MXS6	rbm-39
WBGene00021921	176922		Q8MXS6	rbm-39
WBGene00021921	176922		Q8MXS6	rbm-39
WBGene00021922	176921		Q9N369	atg-3
WBGene00021922	176921		U4PRD2	atg-3
WBGene00021923	190307		Q9N372	Y55F3AM.5
WBGene00021925	176919		Q9N371	immp-2
WBGene00021925	176919		U4PRD7	immp-2
WBGene00021926	176920		Q9N370	Y55F3AM.9
WBGene00021926	176920		U4PEI7	Y55F3AM.9
WBGene00021927	176923		Q9N366	abhd-14
WBGene00021928	190309		Q9N365	Y55F3AM.11
WBGene00021928	190309		Q9N365	Y55F3AM.11
WBGene00021929	176924	Q9N363		dcap-1
WBGene00021930	176925		Q9N362	Y55F3AM.13
WBGene00021931	190310		Q9N360	znf-782
WBGene00021931	190310		Q9N360	znf-782
WBGene00021932	176930		Q9N356	cox-18
WBGene00021933	176929		Q9N357	Y55F3AR.2
WBGene00021934	176928	Q9N358		cct-8
WBGene00021934	176928		U4PBK9	cct-8
WBGene00021935	190311		C0VXV6	mrpl-46
WBGene00021936	190312		U4PS08	zipt-15
WBGene00021936	190312		U4PCA8	zipt-15
WBGene00021938	176913		Q9N341	Y55F3BR.1
WBGene00021939	190314		U4PMC3	Y55F3BR.2
WBGene00021939	190314		U4PRM5	Y55F3BR.2
WBGene00021939	190314		U4PER8	Y55F3BR.2
WBGene00021941	176910		Q8WTK7	lgc-33
WBGene00021941	176910		U4PBJ1	lgc-33
WBGene00021942	190316		Q9N352	madf-1
WBGene00021942	190316		U4PBX0	madf-1
WBGene00021942	190316		U4PMC7	madf-1
WBGene00021943	190317		Q9N350	Y55F3BR.6
WBGene00021943	190317		Q9N350	Y55F3BR.6
WBGene00021943	190317		Q9N350	Y55F3BR.6
WBGene00021943	190317		A0A1I6CMC9	Y55F3BR.6
WBGene00021945	176911	H2KZB2		lem-4
WBGene00021945	176911	H2KZB2		lem-4
WBGene00021947	190321		Q5KQP7	srt-23
WBGene00021948	176899		Q95XV8	kvs-5
WBGene00021948	176899		U4PLR3	kvs-5
WBGene00021948	176899		U4PR20	kvs-5
WBGene00021948	176899		U4PE60	kvs-5
WBGene00021948	176899		U4PAX5	kvs-5
WBGene00021948	176899		U4PBB7	kvs-5
WBGene00021949	190323		Q95XW1	clec-164
WBGene00021950	176896		Q95XW3	cutl-26
WBGene00021950	176896		H2L015	cutl-26
WBGene00021951	176898		Q95XW0	srt-24
WBGene00021952	177103		Q9TYW1	vha-19
WBGene00021953	190324		Q9TYW2	Y55H10A.2
WBGene00021956	179093		Q95XV3	Y57E12AL.1
WBGene00021956	179093		Q95XV3	Y57E12AL.1
WBGene00021956	179093		H2KZT9	Y57E12AL.1
WBGene00021956	179093		H2KZT9	Y57E12AL.1
WBGene00021957	190355		Q9N338	Y57E12AL.2
WBGene00021958	190356		Q95XV5	Y57E12AL.4
WBGene00021959	179092		Q9N336	Y57E12AL.6
WBGene00021959	179092		Q9N336	Y57E12AL.6
WBGene00021960	179094	Q965T1		tmem-258
WBGene00021961	190357		Q95XU9	Y57E12B.1
WBGene00021963	179081		E2S7J2	lipl-6
WBGene00021964	179082		Q95XV0	Y57E12B.4
WBGene00021965	190358		O76628	Y57G7A.1
WBGene00021965	190358		O76628	Y57G7A.1
WBGene00021966	173508		O76627	Y57G7A.2
WBGene00021967	173507		H2L054	Y57G7A.3
WBGene00021967	173507		Q7KPD3	Y57G7A.3
WBGene00021968	173505		O76621	Y57G7A.5
WBGene00021969	173506		O76623	Y57G7A.6
WBGene00021970	190360		O76625	srz-64
WBGene00021972	190362		O76629	glb-31
WBGene00021973	173509		O76630	emc-2
WBGene00021974	259416		Q95X26	Y57G7A.11
WBGene00021975	190381		Q966A8	Y58A7A.1
WBGene00021975	190381		D6RYD3	Y58A7A.1
WBGene00021976	190382		Q966A7	Y58A7A.2
WBGene00021977	178896		Q966A6	Y58A7A.3
WBGene00021977	178896		Q966A6	Y58A7A.3
WBGene00021978	3565089		Q966A5	Y58A7A.4
WBGene00021979	190383		Q966A4	Y58A7A.5
WBGene00021980	190384		Q966A3	glb-32
WBGene00021981	178554		Q9N4R6	lgc-26
WBGene00021983	190386		H2KZY4	npr-5
WBGene00021983	190386		Q6F3C9	npr-5
WBGene00021984	173577		Q9TZC6	Y59C2A.1
WBGene00021985			Q9TZC7	
WBGene00021986	173578		Q3V5H3	Y59C2A.3
WBGene00021987	190408		Q9TXM9	fbxa-40
WBGene00021988	190409		G5ECK9	rgs-8.2
WBGene00021992	190415		Q9N327	thn-6
WBGene00021993	3565257		G5ECF8	Y59E9AL.3
WBGene00021994	177296		D6RYE3	Y59E9AL.4
WBGene00021996	177298		Q9N328	cylc-1
WBGene00021997	177301		G5EBJ8	Y59E9AR.1
WBGene00021998	190418		G5EBX7	Y59E9AR.2
WBGene00021999	190420		Q9N326	thn-5
WBGene00022000	190421	Q9N2K7		tbx-42
WBGene00022002	177300		G5EBJ8	Y59E9AR.7
WBGene00022003	190423		G5EBX7	Y59E9AR.8
WBGene00022004	190424	Q59E83		npr-22
WBGene00022004	190424	Q59E83		npr-22
WBGene00022005	190425		Q95XU7	Y59H11AM.1
WBGene00022006	177662		G5ECA0	mpst-5
WBGene00022007	177661		G5ECA0	mpst-6
WBGene00022008	190426		Q95XU8	Y59H11AM.4
WBGene00022010	177664		Q9N323	catp-7
WBGene00022010	177664		Q86FP2	catp-7
WBGene00022011	190428		Q9N322	Y59H11AR.3
WBGene00022012	190429		Q9N321	Y59H11AR.4
WBGene00022013	190442		Q9UAZ5	Y60C6A.1
WBGene00022014	178849		Q9N309	Y61A9LA.1
WBGene00022014	178849		A0A1X7RBP0	Y61A9LA.1
WBGene00022015	178848		H2L071	Y61A9LA.3
WBGene00022015	178848		Q8MXS5	Y61A9LA.3
WBGene00022015	178848		A0A1X7RBU1	Y61A9LA.3
WBGene00022015	178848		A0A1X7RBQ5	Y61A9LA.3
WBGene00022015	178848		A0A1X7RCX1	Y61A9LA.3
WBGene00022016	190444		Q9N315	Y61A9LA.4
WBGene00022018	190446		A0A0K3ASI8	Y61A9LA.7
WBGene00022018	190446		A0A0K3AW52	Y61A9LA.7
WBGene00022019	178847	Q95XU6		sut-2
WBGene00022019	178847		A0A4V0IN13	sut-2
WBGene00022020	190447		Q9N312	hpo-39
WBGene00022021	178851		Q9N306	Y61A9LA.10
WBGene00022022	178850		H2L073	txt-6
WBGene00022022	178850		B1GRJ8	txt-6
WBGene00022024	180777		Q95Y56	Y64H9A.2
WBGene00022025	171656		Q9BL57	cus-2
WBGene00022026	171655		Q9BL59	Y65B4A.2
WBGene00022026	171655		V6CLX0	Y65B4A.2
WBGene00022026	171655		V6CLS8	Y65B4A.2
WBGene00022027	171654		Q9BL60	vps-20
WBGene00022028	190484		Q9BL63	Y65B4A.4
WBGene00022028	190484		Q9BL63	Y65B4A.4
WBGene00022028	190484		Q9BL63	Y65B4A.4
WBGene00022029	190485		Q9BL61	Y65B4A.6
WBGene00022029	190485		V6CJF0	Y65B4A.6
WBGene00022030	190486		Q9BL58	Y65B4A.7
WBGene00022030	190486		V6CKL2	Y65B4A.7
WBGene00022031	171657		Q9BL56	Y65B4A.8
WBGene00022032	171658		V6CLY3	Y65B4A.9
WBGene00022032	171658		V6CLX6	Y65B4A.9
WBGene00022033	171644		Q9N300	Y65B4BL.1
WBGene00022034	171642	Q9N303		deps-1
WBGene00022034	171642	Q9N303		deps-1
WBGene00022035	171640		Q9N305	Y65B4BL.3
WBGene00022035	171640		V6CIZ9	Y65B4BL.3
WBGene00022036	171641		Q9N304	Y65B4BL.4
WBGene00022037	171643		Q9N302	acs-13
WBGene00022037	171643		V6CK48	acs-13
WBGene00022037	171643		V6CLI5	acs-13
WBGene00022038	190487		A9D213	Y65B4BL.6
WBGene00022038	190487		A9D218	Y65B4BL.6
WBGene00022039	3564829		Q95XU4	Y65B4BL.7
WBGene00022039	3564829		Q95XU4	Y65B4BL.7
WBGene00022039	3564829		V6CLH3	Y65B4BL.7
WBGene00022040	190488		Q9N2Z4	Y65B4BR.1
WBGene00022042	171646	Q86S66		icd-2
WBGene00022043	171645		Q9BL54	psf-3
WBGene00022044	176874		Q9TYJ7	dpm-1
WBGene00022044	176874		U4PF58	dpm-1
WBGene00022045	176873		Q9TYJ8	mrpl-55
WBGene00022046	176870	Q9TYK1		Y66H1A.4
WBGene00022047	176871		Q9TYK0	Y66H1A.5
WBGene00022048	176855		D0IMZ5	fln-1
WBGene00022048	176855		Q9TYW4	fln-1
WBGene00022048	176855		D0IMZ6	fln-1
WBGene00022048	176855		D0IMZ7	fln-1
WBGene00022048	176855		D0IMZ8	fln-1
WBGene00022048	176855		U4PM01	fln-1
WBGene00022048	176855		U4PR92	fln-1
WBGene00022048	176855		U4PEE3	fln-1
WBGene00022048	176855		U4PB53	fln-1
WBGene00022048	176855		U4PBJ9	fln-1
WBGene00022048	176855		U4PM04	fln-1
WBGene00022048	176855		U4PR97	fln-1
WBGene00022048	176855		U4PEE8	fln-1
WBGene00022048	176855		U4PB58	fln-1
WBGene00022048	176855		U4PBK4	fln-1
WBGene00022048	176855		U4PM09	fln-1
WBGene00022048	176855		U4PRA0	fln-1
WBGene00022048	176855		U4PEF1	fln-1
WBGene00022051	175311		Q9BKQ5	rep-1
WBGene00022051	175311		Q9BKQ5	rep-1
WBGene00022052	175310		Q9BKQ6	Y67D2.2
WBGene00022053	175307		Q9BKQ9	cisd-3.2
WBGene00022054	175306		G4SNS6	mtg-1
WBGene00022054	175306		Q9BKR1	mtg-1
WBGene00022054	175306		Q9BKR1	mtg-1
WBGene00022054	175306		Q9BKR1	mtg-1
WBGene00022054	175306		Q9BKR1	mtg-1
WBGene00022054	175306		Q9BKR1	mtg-1
WBGene00022054	175306		Q9BKR1	mtg-1
WBGene00022054	175306		Q9BKR1	mtg-1
WBGene00022054	175306		Q9BKR1	mtg-1
WBGene00022054	175306		Q9BKR1	mtg-1
WBGene00022055	190511	Q9BKR0		Y67D2.5
WBGene00022056	175308	Q9BKQ8		ddx-35
WBGene00022057	175309		Q9BKQ7	Y67D2.7
WBGene00022059	177092		H2L0I5	Y67D8A.2
WBGene00022059	177092		H2L0I6	Y67D8A.2
WBGene00022059	177092		Q5W7E3	Y67D8A.2
WBGene00022059	177092		U4PF78	Y67D8A.2
WBGene00022059	177092		U4PC02	Y67D8A.2
WBGene00022059	177092		U4PCD4	Y67D8A.2
WBGene00022059	177092		U4PMS5	Y67D8A.2
WBGene00022059	177092		U4PS34	Y67D8A.2
WBGene00022059	177092		U4PF86	Y67D8A.2
WBGene00022059	177092		U4PC07	Y67D8A.2
WBGene00022059	177092		U4PCE2	Y67D8A.2
WBGene00022059	177092		U4PMS9	Y67D8A.2
WBGene00022060	190512		Q95XU1	dmd-9
WBGene00022061	190513		Q95XU0	Y67D8B.1
WBGene00022061	190513		A0A4V0IIL0	Y67D8B.1
WBGene00022062	190514		Q95XT8	Y67D8B.2
WBGene00022063	190516		G4SP46	nlp-81
WBGene00022063	190516		Q95XT9	nlp-81
WBGene00022064	177091		Q95XT6	Y67D8B.5
WBGene00022066	190518		Q9GUN4	Y67D8C.2
WBGene00022067	177086		Q9GUN8	ivph-3
WBGene00022067	177086		Q86DD2	ivph-3
WBGene00022067	177086		U4PRN1	ivph-3
WBGene00022067	177086		U4PES1	ivph-3
WBGene00022069	177084		Q9GUP2	eel-1
WBGene00022069	177084		U4PBJ5	eel-1
WBGene00022069	177084		U4PBX5	eel-1
WBGene00022069	177084		U4PMD1	eel-1
WBGene00022069	177084		U4PRN6	eel-1
WBGene00022069	177084		U4PES6	eel-1
WBGene00022069	177084		U4PBK1	eel-1
WBGene00022069	177084		U4PBY0	eel-1
WBGene00022070	190520		Q9GUN7	Y67D8C.6
WBGene00022071	190521		Q9GUN5	Y67D8C.7
WBGene00022072	177087	Q95XP7		cpg-9
WBGene00022073	177088		A8W765	Y67D8C.9
WBGene00022073	177088		H2L0M5	Y67D8C.9
WBGene00022074	177051		Q95XG1	Y69A2AR.1
WBGene00022074	177051		H2L0R7	Y69A2AR.1
WBGene00022074	177051		U4PC11	Y69A2AR.1
WBGene00022074	177051		U4PCE7	Y69A2AR.1
WBGene00022074	177051		U4PMT4	Y69A2AR.1
WBGene00022075	177047		Q95XG6	Y69A2AR.3
WBGene00022076	3565775	Q95XG9		daao-1
WBGene00022077	177041		Q95XH1	vamp-7
WBGene00022078	177040		Q95XH2	epg-9
WBGene00022078	177040		H2L0S0	epg-9
WBGene00022078	177040		Q86DD3	epg-9
WBGene00022083	190538		Q95XH9	Y69A2AR.12
WBGene00022086	190541		Q95XI5	sprr-3
WBGene00022087	177039		Q95XI7	Y69A2AR.16
WBGene00022087	177039		M1ZJV8	Y69A2AR.16
WBGene00022087	177039		U4PC16	Y69A2AR.16
WBGene00022087	177039		U4PCF3	Y69A2AR.16
WBGene00022089	177038		Q95XJ0	Y69A2AR.18
WBGene00022089	177038		Q95XJ0	Y69A2AR.18
WBGene00022090	177036		Q95XJ2	Y69A2AR.19
WBGene00022090	177036		U4PMU1	Y69A2AR.19
WBGene00022090	177036		A0A4V0IL30	Y69A2AR.19
WBGene00022092	177037		Q95XJ1	ccdc-12
WBGene00022093	190543		Q95XI6	Y69A2AR.22
WBGene00022094	190544		Q95XI4	Y69A2AR.23
